local_body_type_code,local_body_type,local_body_code,local_body_name,district_code,parent_local_body_code
3,Gram Panchayat,91265,Jethumawi,640,2168
3,Gram Panchayat,238818,Jewra Mustkam,154,1837
3,Gram Panchayat,66986,Jhakahee,148,1767
3,Gram Panchayat,274069,Jharuva,182,2119
3,Gram Panchayat,63425,Jhuppa,144,1710
3,Gram Panchayat,74408,Jinda Chappra,160,1896
3,Gram Panchayat,48432,Jindopur,123,1470
3,Gram Panchayat,85787,Jivdhara,178,2084
3,Gram Panchayat,48594,Jiwana,124,1473
3,Gram Panchayat,48348,Jiyapur Dakshini,123,1469
3,Gram Panchayat,48349,Jiyapur Uttari,123,1469
3,Gram Panchayat,73208,Jodhapur,159,1878
3,Gram Panchayat,63888,Jogamusahib,146,1720
3,Gram Panchayat,49803,Jogapur,126,1495
3,Gram Panchayat,54126,Jogapur,131,1561
3,Gram Panchayat,54341,Jogapur,131,1564
3,Gram Panchayat,87551,Jogipur,180,2112
3,Gram Panchayat,64099,Joharpur,146,1723
3,Gram Panchayat,66927,Jot Bagahee,148,1766
3,Gram Panchayat,88217,Judwaniya,182,2122
3,Gram Panchayat,73268,Jugnupur,159,1879
3,Gram Panchayat,76815,Jungle Vaki Tukda No. 14,164,1934
3,Gram Panchayat,51405,Kabauli,128,1522
3,Gram Panchayat,64571,Kaberpur,146,1730
3,Gram Panchayat,82358,Kabirpur,174,2028
3,Gram Panchayat,47974,Kachhara,123,1464
3,Gram Panchayat,87178,Kadardadpur Urf Linthra,180,2104
3,Gram Panchayat,54999,Kadarpur Jaswant,132,1573
3,Gram Panchayat,78367,Kadipur,168,1962
3,Gram Panchayat,82359,Kadipur,174,2028
3,Gram Panchayat,93416,Kadipur,187,2203
3,Gram Panchayat,86979,Kailha E Sisnai,180,2100
3,Gram Panchayat,89645,Kaimahra Raghubar Dayal,183,2142
3,Gram Panchayat,63316,Kaimrala Chakrasenpur,144,1708
3,Gram Panchayat,50110,Kaithi Khativpur,126,1501
3,Gram Panchayat,65161,Kaithoula,147,1739
3,Gram Panchayat,77599,Kaithpur,166,1947
3,Gram Panchayat,64312,Kaithwali,146,1726
3,Gram Panchayat,84108,Kaji Khera,175,2060
3,Gram Panchayat,72836,Kajipur,158,1872
3,Gram Panchayat,57642,Kakarahi,135,1615
3,Gram Panchayat,90884,Kakartola,185,2161
3,Gram Panchayat,75230,Kakaruwa,161,1908
3,Gram Panchayat,46372,Kakrahi,121,1441
3,Gram Panchayat,89841,Kakramau,183,2145
3,Gram Panchayat,242105,Kakraua,180,2107
3,Gram Panchayat,57240,Kalandargarhi,134,1608
3,Gram Panchayat,61190,Kalandarpur,140,1674
3,Gram Panchayat,66931,Kalanee Buzurg,148,1766
3,Gram Panchayat,46373,Kalesar,121,1441
3,Gram Panchayat,47432,Kalichabad,123,1456
3,Gram Panchayat,82127,Kallia,173,2026
3,Gram Panchayat,55827,Kaloopur,133,1583
3,Gram Panchayat,58950,Kalyani,137,1635
3,Gram Panchayat,55240,Kalyanpur,132,1576
3,Gram Panchayat,63572,Kalyanpur,661,1713
3,Gram Panchayat,64507,Kalyanpur,146,1729
3,Gram Panchayat,77600,Kamalner,166,1947
3,Gram Panchayat,83996,Kamalpur,175,2058
3,Gram Panchayat,92426,Kamalpur,186,2189
3,Gram Panchayat,265665,Kamalpur Mai,138,1656
3,Gram Panchayat,87216,Kamalpur Urf Bakhtawarganj,180,2105
3,Gram Panchayat,56570,Kaman,133,1595
3,Gram Panchayat,73321,Kamana,159,1880
3,Gram Panchayat,55440,Kanakpur,132,1578
3,Gram Panchayat,86673,Kanakpur,179,2092
3,Gram Panchayat,76743,Kanbhisavan,164,1933
3,Gram Panchayat,86771,Kanchanpur,179,2097
3,Gram Panchayat,82676,Kandrau,174,2033
3,Gram Panchayat,49159,Kanjarwa,125,1483
3,Gram Panchayat,266470,Kantirampur,179,2096
3,Gram Panchayat,72678,Kanwar,158,1869
3,Gram Panchayat,47434,Kaotabujurg,123,1456
3,Gram Panchayat,267766,Kapiya,182,2124
3,Gram Panchayat,53233,Kapoorpur,130,1548
3,Gram Panchayat,44983,Kapuri Bhraiya,120,1423
3,Gram Panchayat,88462,Karahi Bagahi,182,2125
3,Gram Panchayat,90390,Karahiya,184,297516
3,Gram Panchayat,54419,Karaili,131,1565
3,Gram Panchayat,80561,Karan Pur,171,2000
3,Gram Panchayat,90681,Karari,184,2158
3,Gram Panchayat,66553,Karathari,148,277620
3,Gram Panchayat,58828,Karaundi,137,1633
3,Gram Panchayat,72470,Karbigawansadh,157,1865
3,Gram Panchayat,45473,Karia Khurd,120,1430
3,Gram Panchayat,56884,Karim Nagar Banboi,134,1602
3,Gram Panchayat,47285,Karisath,123,1454
3,Gram Panchayat,270651,Karjahi,146,1734
3,Gram Panchayat,79873,Karma,170,1989
3,Gram Panchayat,88464,Karma,182,2125
3,Gram Panchayat,88697,Karmahia,182,2128
3,Gram Panchayat,75102,Karmara,161,1906
3,Gram Panchayat,54783,Kasampurgarhi,132,1570
3,Gram Panchayat,62648,Kaseruwa,142,1696
3,Gram Panchayat,79387,Kasghana,170,1982
3,Gram Panchayat,47516,Kashipur,123,1457
3,Gram Panchayat,270896,Kasimpur Aambapur,142,1689
3,Gram Panchayat,44608,Kasturipur,120,296948
3,Gram Panchayat,90665,Kasya Kalana,184,297517
3,Gram Panchayat,76511,Katahara Khas,164,1930
3,Gram Panchayat,238748,Katai,154,1836
3,Gram Panchayat,93255,Katari,187,2201
3,Gram Panchayat,45678,Katariya Sammanpur,121,1433
3,Gram Panchayat,266833,Kataura,160,1891
3,Gram Panchayat,69261,Katehari,152,1806
3,Gram Panchayat,58035,Katesar,135,1621
3,Gram Panchayat,86678,Kathauta,179,2096
3,Gram Panchayat,273998,Kathutiyaram,182,2120
3,Gram Panchayat,62129,Kathwara,142,1688
3,Gram Panchayat,92250,Katra Diwan Khera,186,2186
3,Gram Panchayat,269950,Katra Kotiya,123,1465
3,Gram Panchayat,90826,Katra Maha Rani,640,2160
3,Gram Panchayat,66630,Katrari,148,1761
3,Gram Panchayat,266781,Katya,131,1568
3,Gram Panchayat,265895,Kauaapur,187,2201
3,Gram Panchayat,49542,Kaudaha,125,1489
3,Gram Panchayat,87179,Kaudha,180,2104
3,Gram Panchayat,267811,Kaulpur,131,1565
3,Gram Panchayat,64226,Kayampur,146,1725
3,Gram Panchayat,93012,Kehvasipur,187,2198
3,Gram Panchayat,46586,Keontra,122,1444
3,Gram Panchayat,56361,Kesarpur,659,1592
3,Gram Panchayat,64458,Kesaw Pur,146,1728
3,Gram Panchayat,54129,Keshavpur,131,1561
3,Gram Panchayat,62443,Keshavpur Maholiya,142,1693
3,Gram Panchayat,44467,Keshaw Raipur,120,1416
3,Gram Panchayat,267925,Kewatakhor,131,1567
3,Gram Panchayat,271615,Kewtali,121,1437
3,Gram Panchayat,78242,Khadiya,167,1960
3,Gram Panchayat,90551,Khadiya,184,2156
3,Gram Panchayat,54199,Khadra,131,1562
3,Gram Panchayat,274109,Khaira,182,2119
3,Gram Panchayat,52420,Khairi,140,1536
3,Gram Panchayat,74036,Khairteya,159,1890
3,Gram Panchayat,46191,Khajawan,121,1439
3,Gram Panchayat,64227,Khajuha,146,1725
3,Gram Panchayat,46192,Khajur Deeh,121,1439
3,Gram Panchayat,46112,Khajuri Karaudi,121,1438
3,Gram Panchayat,56070,Khajuria Shreeram,133,1587
3,Gram Panchayat,71768,Khalakpur,156,1852
3,Gram Panchayat,70468,Khalil Pur,152,1823
3,Gram Panchayat,54837,Khalilpur,132,1571
3,Gram Panchayat,54345,Khamariya,131,1564
3,Gram Panchayat,73557,Khamariya,159,1883
3,Gram Panchayat,89924,Khamariya,183,2146
3,Gram Panchayat,267836,Khamariya,131,1569
3,Gram Panchayat,54424,Khamharia,131,1565
3,Gram Panchayat,93423,Khanaw,187,2203
3,Gram Panchayat,67400,Khandaut,149,1775
3,Gram Panchayat,67745,Khanikala Jahanpur,150,1781
3,Gram Panchayat,63984,Khankah Khurd,146,1721
3,Gram Panchayat,88317,Khankot,182,2123
3,Gram Panchayat,50333,Khanpur,126,1505
3,Gram Panchayat,84416,Khanpur,176,2066
3,Gram Panchayat,85118,Khanpur Guzar,177,2074
3,Gram Panchayat,64791,Kharagpur,146,1733
3,Gram Panchayat,93598,Kharagrampur,187,2205
3,Gram Panchayat,88823,Kharagwar,182,2130
3,Gram Panchayat,273717,Kharehara,135,1616
3,Gram Panchayat,270371,Khargapur,120,296948
3,Gram Panchayat,54201,Kharka Devri,131,1562
3,Gram Panchayat,46015,Kharuwaiya,121,1437
3,Gram Panchayat,51348,Khatan,128,1521
3,Gram Panchayat,83394,Khatan Pur,174,2044
3,Gram Panchayat,54717,Khatan Sarai,131,1569
3,Gram Panchayat,62130,Khatauli,142,1688
3,Gram Panchayat,90464,Khatauli,184,2155
3,Gram Panchayat,53042,Khateli,130,1545
3,Gram Panchayat,64319,Khatir Pur,146,1726
3,Gram Panchayat,90342,Khempur,184,297516
3,Gram Panchayat,270960,Kherabad,142,1686
3,Gram Panchayat,64228,Khetabpur,146,1725
3,Gram Panchayat,67747,Khetauli Dugawan,150,1781
3,Gram Panchayat,90343,Khetkatva,184,297516
3,Gram Panchayat,55534,Khijarpur,132,1579
3,Gram Panchayat,64842,Khizirpur Ali Nagar,146,1734
3,Gram Panchayat,89925,Khojepur,183,2146
3,Gram Panchayat,242379,Khoobpur Anchitpur,180,2101
3,Gram Panchayat,74699,Khotahi,160,1900
3,Gram Panchayat,48275,Khotihar,123,1468
3,Gram Panchayat,270478,Khunshapur,152,1806
3,Gram Panchayat,69265,Khusahu Pur,152,1806
3,Gram Panchayat,48277,Khutouli,123,1468
3,Gram Panchayat,72387,Khyora Katari,157,1863
3,Gram Panchayat,63475,Kilhauda Raghunathpur,145,1711
3,Gram Panchayat,46000,Kinnupur,121,1437
3,Gram Panchayat,84696,Kishanpur Near Atariya,176,2069
3,Gram Panchayat,73912,Kishunpur Jamuni,159,1888
3,Gram Panchayat,90345,Kishunpurva,184,297516
3,Gram Panchayat,77603,Kitah,166,1947
3,Gram Panchayat,79849,Kmalpur,170,1989
3,Gram Panchayat,47580,Kodahara,123,1458
3,Gram Panchayat,61974,Kodarwar,142,1685
3,Gram Panchayat,46196,Kodra,121,1439
3,Gram Panchayat,54135,Kohal Tiwari,131,1561
3,Gram Panchayat,66485,Kohara Bujurg,148,1759
3,Gram Panchayat,74630,Kohra,160,1899
3,Gram Panchayat,66016,Koili Khas,148,1752
3,Gram Panchayat,54567,Koilsa,131,1567
3,Gram Panchayat,57861,Koniya,135,1618
3,Gram Panchayat,89259,Koraiya Jagdishpur,183,2136
3,Gram Panchayat,93426,Korauta,187,2203
3,Gram Panchayat,270962,Korka,142,1685
3,Gram Panchayat,88320,Kot Khas,182,2123
3,Gram Panchayat,242114,Kota Khas,180,2107
3,Gram Panchayat,49931,Kotawa,126,1497
3,Gram Panchayat,243378,Kotawa,187,2203
3,Gram Panchayat,56260,Kotha,133,1590
3,Gram Panchayat,50122,Kotha Galibatti,126,1501
3,Gram Panchayat,79660,Kothi,170,1986
3,Gram Panchayat,269342,Kotiya,182,2125
3,Gram Panchayat,274158,Kotiya,182,2119
3,Gram Panchayat,271616,Kotiya Asharafpur,121,1437
3,Gram Panchayat,84260,Kotwa,640,2063
3,Gram Panchayat,271825,Kotwa,160,1902
3,Gram Panchayat,44610,Kripalpur,120,1418
3,Gram Panchayat,93018,Krishnadattpur,187,2198
3,Gram Panchayat,59408,Krorva,137,1642
3,Gram Panchayat,270616,Kuchai,168,1964
3,Gram Panchayat,50389,Kuchehra,126,1506
3,Gram Panchayat,57794,Kudara,135,1617
3,Gram Panchayat,52748,Kudda,130,1541
3,Gram Panchayat,48354,Kudhapar,123,1469
3,Gram Panchayat,62132,Kudwari,142,1688
3,Gram Panchayat,87267,Kuiya,180,2106
3,Gram Panchayat,68180,Kuiyan,150,1789
3,Gram Panchayat,62448,Kulhariya,142,1693
3,Gram Panchayat,73273,Kumhena,159,1879
3,Gram Panchayat,53833,Kumhiyia Mishraoliyia,131,1557
3,Gram Panchayat,242398,Kumhrua,180,2102
3,Gram Panchayat,78445,Kunda Sharif,168,1963
3,Gram Panchayat,87310,Kuniya Nauavad,180,2108
3,Gram Panchayat,242779,Kunwarpur Ratti,180,2098
3,Gram Panchayat,242065,Kura Mafi,154,1834
3,Gram Panchayat,44556,Kurakath,120,1417
3,Gram Panchayat,93020,Kurauna,187,2198
3,Gram Panchayat,66095,Kuraval,148,1753
3,Gram Panchayat,267520,Kuraya,159,1881
3,Gram Panchayat,50270,Kurem,126,1504
3,Gram Panchayat,53749,Kurhapatti Dariyaw,131,1556
3,Gram Panchayat,54204,Kurhwa,131,1562
3,Gram Panchayat,66096,Kuri Bazar,148,1753
3,Gram Panchayat,270181,Kurtha,184,2158
3,Gram Panchayat,54136,Kurthiya,131,1561
3,Gram Panchayat,88230,Kushmahi,182,2122
3,Gram Panchayat,64843,Kusi,146,1734
3,Gram Panchayat,90831,Kusi Tali,640,2160
3,Gram Panchayat,46906,Kusmhara,123,1449
3,Gram Panchayat,49699,Kusoura,126,1492
3,Gram Panchayat,51794,Kusumbha,129,1528
3,Gram Panchayat,63853,Kutubpur,146,1719
3,Gram Panchayat,63032,Kutubpur Sherpur,143,1703
3,Gram Panchayat,77606,Kutupur,166,1947
3,Gram Panchayat,86923,Kutuvapur,180,2099
3,Gram Panchayat,90887,Kuwasi,185,2161
3,Gram Panchayat,271890,Lachhanpur,182,2131
3,Gram Panchayat,72180,Lachhimanpur Mishran,157,1859
3,Gram Panchayat,63854,Lahana,146,1719
3,Gram Panchayat,65511,Lakahnipur,147,1744
3,Gram Panchayat,88395,Lakhanapara(Karaunda),182,2124
3,Gram Panchayat,88396,Lakhanpara,182,2124
3,Gram Panchayat,51353,Lakhanpur,128,1521
3,Gram Panchayat,62449,Lakhmipur,142,1693
3,Gram Panchayat,81521,Lakhnoti,172,2016
3,Gram Panchayat,48765,Lakshmanpur Matehi,125,1477
3,Gram Panchayat,92255,Lal Ganj I,186,2186
3,Gram Panchayat,79656,Lalapur,170,1986
3,Gram Panchayat,92256,Lalganj II,186,2186
3,Gram Panchayat,48357,Lalmau,123,1469
3,Gram Panchayat,57797,Lalpur,135,1617
3,Gram Panchayat,78152,Lalpur,167,1958
3,Gram Panchayat,89455,Lalpur,183,2139
3,Gram Panchayat,90072,Lalpur,183,2148
3,Gram Panchayat,273803,Lalpur Haridih,181,2116
3,Gram Panchayat,268927,Lalpurayodhya,181,2117
3,Gram Panchayat,271672,Lamkan,160,1899
3,Gram Panchayat,272658,Lamuhi,126,1505
3,Gram Panchayat,74471,Langari,160,1897
3,Gram Panchayat,269472,Langri,160,1896
3,Gram Panchayat,53987,Lara,131,1559
3,Gram Panchayat,45688,Larpur,121,1433
3,Gram Panchayat,90689,Lashra,184,2158
3,Gram Panchayat,91521,Lauhara,185,2172
3,Gram Panchayat,90561,Lavband,184,2156
3,Gram Panchayat,47910,Laxirampur,123,1463
3,Gram Panchayat,87743,Laxmanpur Kodari,181,2115
3,Gram Panchayat,58595,Laxmi Pur,137,1629
3,Gram Panchayat,58899,Laxmipur,137,1634
3,Gram Panchayat,59166,Laxmipur,137,1638
3,Gram Panchayat,65972,Leduabari Khurd,148,1751
3,Gram Panchayat,76305,Lehara,164,1926
3,Gram Panchayat,48282,Lerua,123,1468
3,Gram Panchayat,92092,Lodha Teekur,186,2183
3,Gram Panchayat,89110,Lodhaura,183,2134
3,Gram Panchayat,61518,Lodhipur,141,1679
3,Gram Panchayat,47654,Lohanpur,123,1459
3,Gram Panchayat,58043,Lohara,135,1621
3,Gram Panchayat,59506,Loharauli,137,1643
3,Gram Panchayat,267044,Loharwalia,160,1892
3,Gram Panchayat,90690,Lohra,184,297517
3,Gram Panchayat,273989,Lohrauli,182,2120
3,Gram Panchayat,266558,Lonepur,146,1721
3,Gram Panchayat,74535,Luxmipur Urf Kurmi Patti,160,1898
3,Gram Panchayat,66808,Maat,148,1764
3,Gram Panchayat,268020,Madapa,184,2157
3,Gram Panchayat,63532,Madapur Mustafabad,661,1712
3,Gram Panchayat,85865,Madara,178,2085
3,Gram Panchayat,87872,Madargarh,181,2117
3,Gram Panchayat,64042,Madarpur,146,1722
3,Gram Panchayat,81011,Madarpur,171,2006
3,Gram Panchayat,77834,Madaura,167,1951
3,Gram Panchayat,78192,Madduaka,167,1959
3,Gram Panchayat,82312,Madho Tanda,173,2027
3,Gram Panchayat,59348,Madhopur,137,1641
3,Gram Panchayat,66809,Madhopur,148,1764
3,Gram Panchayat,93432,Madhopur,187,2203
3,Gram Panchayat,90693,Madhupur,184,297517
3,Gram Panchayat,88322,Madhwapur,182,2123
3,Gram Panchayat,49354,Madhya Nagra,125,1486
3,Gram Panchayat,67753,Madnapur,150,1781
3,Gram Panchayat,90135,Madnapur,183,2149
3,Gram Panchayat,267640,Madrahana Urff Ramnagar,182,2130
3,Gram Panchayat,78002,Magorra,167,1955
3,Gram Panchayat,54208,Mahadeuri,131,1562
3,Gram Panchayat,274148,Mahadev Khurd,182,2119
3,Gram Panchayat,82238,Mahadev Mati,173,2027
3,Gram Panchayat,86396,Mahadeva,179,2093
3,Gram Panchayat,54138,Mahadewa,131,1561
3,Gram Panchayat,88156,Mahadewa Kurmi,182,2121
3,Gram Panchayat,89931,Mahamdapur - II,183,2146
3,Gram Panchayat,93605,Maharajpur,187,2205
3,Gram Panchayat,86496,Maharbha,179,2094
3,Gram Panchayat,65973,Mahasin Khas,148,1751
3,Gram Panchayat,56205,Mahawali Muhi Uddinpur,659,1589
3,Gram Panchayat,90477,Mahawn,184,2155
3,Gram Panchayat,276424,Mahendipur Khadar,144,1710
3,Gram Panchayat,57937,Maheshi,135,1619
3,Gram Panchayat,266361,Maheshpur,119,1409
3,Gram Panchayat,63897,Maheshpur Second,146,1720
3,Gram Panchayat,76582,Maheshpur Urf Kevalva,164,1931
3,Gram Panchayat,89199,Mahespur,183,2135
3,Gram Panchayat,93025,Mahgaon,187,2198
3,Gram Panchayat,242087,Mahiyawar,180,2107
3,Gram Panchayat,62268,Mahmadpur,142,1688
3,Gram Panchayat,86927,Mahmadpur,180,2099
3,Gram Panchayat,93026,Mahmadpur,187,2198
3,Gram Panchayat,91085,Mahmandi Pur,185,2165
3,Gram Panchayat,71125,Mahmood Pur Keerat,155,1840
3,Gram Panchayat,85567,Mahmoodpur Nagli Must.,177,2081
3,Gram Panchayat,55538,Mahmoodpurbhikka,132,1579
3,Gram Panchayat,54844,Mahmudpur,132,1571
3,Gram Panchayat,55098,Mahoo,132,1574
3,Gram Panchayat,62592,Mahraha,142,1695
3,Gram Panchayat,88398,Mahua,182,2124
3,Gram Panchayat,58598,Mahuava-I,137,1629
3,Gram Panchayat,74537,Mahuawa,160,1898
3,Gram Panchayat,74833,Mahui,160,1902
3,Gram Panchayat,242143,Mahui,128,1524
3,Gram Panchayat,90888,Mahuli,185,2161
3,Gram Panchayat,90694,Mahuresher,184,2158
3,Gram Panchayat,48202,Mahuwa Murarpur,123,1467
3,Gram Panchayat,64733,Mahuwari Urf Aflepur,146,1732
3,Gram Panchayat,52752,Mai Keeratpur,130,1541
3,Gram Panchayat,54429,Mailan Saheb Wajid,131,1565
3,Gram Panchayat,82242,Mainakot,173,2027
3,Gram Panchayat,48136,Mainparpur,123,1466
3,Gram Panchayat,88399,Majgawan,182,2124
3,Gram Panchayat,61132,Majha Kajipur,140,1673
3,Gram Panchayat,54723,Majhakita Avval,131,1569
3,Gram Panchayat,54652,Majhaua Jagat,131,1568
3,Gram Panchayat,54575,Majhaua Khurd,131,1567
3,Gram Panchayat,66562,Majhauna,148,277620
3,Gram Panchayat,54062,Majhauwa Chaubey,131,1560
3,Gram Panchayat,86096,Majhauwa Ekdanga,178,2088
3,Gram Panchayat,78518,Majhawara,168,1964
3,Gram Panchayat,54143,Majhgavan,131,1561
3,Gram Panchayat,57989,Majhgawan,135,1620
3,Gram Panchayat,45001,Majhigava,120,1423
3,Gram Panchayat,271190,Majhigawa,184,297516
3,Gram Panchayat,54724,Majhil Gaon,131,1569
3,Gram Panchayat,53918,Majhiria,131,1558
3,Gram Panchayat,238978,Majholi,154,1839
3,Gram Panchayat,50395,Majhooa Amawe,126,1506
3,Gram Panchayat,73216,Majhoura,159,1878
3,Gram Panchayat,90612,Majhue,184,2157
3,Gram Panchayat,270231,Majhui,184,297517
3,Gram Panchayat,271266,Majhuva,182,2126
3,Gram Panchayat,53049,Majhwa Hetram,130,1545
3,Gram Panchayat,63382,Makanpur Khadar,144,1710
3,Gram Panchayat,242068,Makhdumpur,154,1834
3,Gram Panchayat,46453,Makrandpur,122,1442
3,Gram Panchayat,87044,Makrandpur,180,2101
3,Gram Panchayat,56784,Malakpur,134,1600
3,Gram Panchayat,85568,Malakpur,177,2081
3,Gram Panchayat,269408,Malauli,182,2128
3,Gram Panchayat,48065,Malgawan,123,1465
3,Gram Panchayat,56633,Malik Pur,133,1596
3,Gram Panchayat,51729,Mallu Lalpur,129,1527
3,Gram Panchayat,49431,Maluwa Bhakuraha,125,1487
3,Gram Panchayat,64247,Mampur,146,1725
3,Gram Panchayat,54280,Man Jhariya,131,1563
3,Gram Panchayat,86789,Manapur Or Malepur,179,2097
3,Gram Panchayat,265349,Manbhauna,162,1914
3,Gram Panchayat,65313,Mande,147,1741
3,Gram Panchayat,61975,Mandwa,142,1685
3,Gram Panchayat,89339,Mangupur,183,2137
3,Gram Panchayat,90696,Mangurahi,184,2158
3,Gram Panchayat,46454,Manikpur,122,1442
3,Gram Panchayat,76209,Manikpur,163,1924
3,Gram Panchayat,273902,Manjhari,182,2118
3,Gram Panchayat,54211,Manjhariya,131,1562
3,Gram Panchayat,54500,Manjhawa Kalan II,131,1566
3,Gram Panchayat,61976,Manjhkhor,142,1685
3,Gram Panchayat,47726,Manjirpatti,123,1460
3,Gram Panchayat,53301,Mankari,130,1549
3,Gram Panchayat,66639,Mano Kishunpur,148,1761
3,Gram Panchayat,44681,Manpur,120,1419
3,Gram Panchayat,90074,Manpur,183,2148
3,Gram Panchayat,69119,Manpura,151,1804
3,Gram Panchayat,46290,Mansoorganj,121,1440
3,Gram Panchayat,86990,Mansoorpur,180,2100
3,Gram Panchayat,73921,Maqsodpur,159,1888
3,Gram Panchayat,91870,Marchhe,185,2178
3,Gram Panchayat,64327,Mardan Pur,146,1726
3,Gram Panchayat,87046,Marena,180,2101
3,Gram Panchayat,87182,Marena,180,2104
3,Gram Panchayat,69187,Margupur,152,1805
3,Gram Panchayat,46736,Marhok Mit,122,1446
3,Gram Panchayat,74390,Marichahwa,160,1896
3,Gram Panchayat,82429,Marooaan,174,2029
3,Gram Panchayat,70339,Maroofpur,152,1821
3,Gram Panchayat,92857,Marounda Suchit,186,2196
3,Gram Panchayat,46292,Masena Mirzapur,121,1440
3,Gram Panchayat,80131,Masora,659,1994
3,Gram Panchayat,270815,Masthari,152,1815
3,Gram Panchayat,67116,Masuria,148,1769
3,Gram Panchayat,47295,Masuwa,123,1454
3,Gram Panchayat,88565,Matesar Nankar,182,2126
3,Gram Panchayat,241749,Mathia Ratti,137,1644
3,Gram Panchayat,82248,Mathna Jabti,173,2027
3,Gram Panchayat,273344,Matiyariya Karma,127,1516
3,Gram Panchayat,65514,Matvaria,147,1744
3,Gram Panchayat,87101,Mau Shahjahanpur,180,2102
3,Gram Panchayat,58050,Mawai Kala,135,1621
3,Gram Panchayat,54355,Mazagon,131,1564
3,Gram Panchayat,54356,Mazagon Maphi,131,1564
3,Gram Panchayat,82070,Meerapur Mustqil,173,2025
3,Gram Panchayat,85654,Meerpur Sitapur,177,2082
3,Gram Panchayat,75110,Menwar,161,1906
3,Gram Panchayat,49769,Middha,126,1494
3,Gram Panchayat,61396,Mijhauli Kishundaaspur,140,1677
3,Gram Panchayat,264881,Milak Bakena,154,1834
3,Gram Panchayat,55546,Milakmukeempur,132,1579
3,Gram Panchayat,73335,Milik,159,1880
3,Gram Panchayat,87368,Milkiya,180,2109
3,Gram Panchayat,78385,Mir Pur,168,1962
3,Gram Panchayat,269536,Mirgapur,180,2112
3,Gram Panchayat,64663,Mirjapur,146,1731
3,Gram Panchayat,78052,Mirtana,167,1956
3,Gram Panchayat,73336,Mirzapur,159,1880
3,Gram Panchayat,85511,Mirzapur,177,2080
3,Gram Panchayat,82872,Mishrainpur,174,2036
3,Gram Panchayat,74421,Mishrauli,160,1896
3,Gram Panchayat,76754,Mishrauliya,164,1933
3,Gram Panchayat,266484,Mishrauliya,131,1558
3,Gram Panchayat,56442,Mishripur Mukuiyan,133,1593
3,Gram Panchayat,50839,Misrauliya,127,1512
3,Gram Panchayat,50398,Misrooli,126,1506
3,Gram Panchayat,55838,Mithamai,133,1583
3,Gram Panchayat,80425,Mithan Mauza,659,1996
3,Gram Panchayat,74988,Mithha Mafi,160,1904
3,Gram Panchayat,90838,Mochwa,640,2160
3,Gram Panchayat,64329,Mohabbat Pur,146,1726
3,Gram Panchayat,80273,Mohamadpur Kasba,659,1996
3,Gram Panchayat,90894,Mohammad Kaajipur,185,2161
3,Gram Panchayat,268758,Mohammad Nagar,131,1565
3,Gram Panchayat,60134,Mohammadpur,633,1655
3,Gram Panchayat,71839,Mohammadpur,156,1853
3,Gram Panchayat,62657,Mohammadpur Nebada,142,1696
3,Gram Panchayat,238694,Mohammadpur Patti,154,1835
3,Gram Panchayat,63582,Mohammadpur Rustampur,661,1713
3,Gram Panchayat,268286,Mohammed Husainpur,132,1580
3,Gram Panchayat,55369,Mohandiyadhansi,132,1577
3,Gram Panchayat,59922,Mohanpura,633,1651
3,Gram Panchayat,238761,Moharaka Patti,154,1836
3,Gram Panchayat,60821,Mohari,139,1667
3,Gram Panchayat,270617,Mohiuddinpur,123,1454
3,Gram Panchayat,63038,Mohmmadpur Nadai,143,1703
3,Gram Panchayat,64916,Mokalpur,147,1735
3,Gram Panchayat,50399,Molnapur,126,1506
3,Gram Panchayat,64118,Molnapur,146,1723
3,Gram Panchayat,74919,Morwan,160,1903
3,Gram Panchayat,50277,Motira,126,1504
3,Gram Panchayat,91336,Mubarakpur,640,2169
3,Gram Panchayat,64241,Mubarakpur Net,146,1725
3,Gram Panchayat,56556,Mudha Pukhta,133,1595
3,Gram Panchayat,47733,Mudiyar,123,1460
3,Gram Panchayat,61209,Mugishpur,140,1674
3,Gram Panchayat,57645,Muhammadpure,135,1615
3,Gram Panchayat,74310,Mujdiha,160,1894
3,Gram Panchayat,86401,Mulapur Uparwar,179,2093
3,Gram Panchayat,242526,Munawarganj Barenda,180,2104
3,Gram Panchayat,46976,Mundera,123,1450
3,Gram Panchayat,59042,Mundera,137,1636
3,Gram Panchayat,74840,Mundera,160,1902
3,Gram Panchayat,66229,Mundera Thakurai,148,1755
3,Gram Panchayat,89656,Mura Husa,183,2142
3,Gram Panchayat,54284,Muradpur,131,1563
3,Gram Panchayat,82251,Muradpur Mati,173,2027
3,Gram Panchayat,57942,Murali Pur Vira Saray,135,1619
3,Gram Panchayat,66106,Murarpur,148,1753
3,Gram Panchayat,63907,Murera Buzurg,146,1720
3,Gram Panchayat,63908,Murtajipur,146,1720
3,Gram Panchayat,55274,Murtjapur,132,1576
3,Gram Panchayat,62274,Musafa,142,1690
3,Gram Panchayat,64244,Musalahpur,146,1725
3,Gram Panchayat,64798,Mustafabad,146,1733
3,Gram Panchayat,50279,Mustfabad,126,1504
3,Gram Panchayat,64120,Mustfabad,146,1723
3,Gram Panchayat,55106,Nabada,132,1574
3,Gram Panchayat,268897,Nadaidih,181,2116
3,Gram Panchayat,89938,Nadan,183,2146
3,Gram Panchayat,79662,Nadauli Karaundi,170,1986
3,Gram Panchayat,57712,Nadesar,135,1616
