gram_panchayat_code,gram_panchayat_name,district_code,parent_kp_code
91484,Amaramaoo,185,6897
58073,Amarasipur,135,1622
54532,Amarauli Shumali,131,1567
50941,Amare Bharia,127,1514
87575,Amare Bhariya,181,2113
54390,Amare Deeha,131,1565
82036,Amarganj Mustqil,173,2025
57553,Amargarh,134,1614
86174,Amarha,178,2090
266783,Amarhwa,181,2117
46241,Amari,121,1440
47319,Amari,123,1455
47614,Amari,123,1459
54096,Amari,131,1561
70495,Amari,152,1824
78733,Amari,168,1968
267806,Amari,140,1673
269839,Amari,146,1723
270162,Amari,185,2162
59073,Amari Jhanga,137,1637
88360,Amariya,182,2124
57052,Amarna Babu Urf Unchagaon Bang,134,1605
266169,Amarnathbabu Unchagaon Khadar,134,1605
91845,Amaroopur,185,2178
57324,Amarpur,134,1610
70648,Amarpur,153,1826
82394,Amarpur,174,2029
266164,Amarpur,134,1604
297391,Amarpur,659,1592
43768,Amarpur Dhana,119,1407
76111,Amarpur Ghana,163,1923
44035,Amarpur Kondala,119,1411
79034,Amarpur Mazra Khandawli,169,1974
267715,Amarpur Urf Begampur,177,2079
52224,Amarsanda,129,1533
79144,Amarsinghpur,169,1977
45622,Amartal,121,1433
57554,Amarthal Urf Unchagaon,134,1614
74867,Amarwa Buzurg,160,1903
72264,Amauli,157,1861
72455,Amauli,157,1865
88038,Amauli Ikdanga,182,2120
71973,Amauli Kurmiyan,156,1856
45623,Amauli Mohiddinpur,121,1433
71678,Amauli Thakuran,156,1851
61021,Amauna,140,1671
267803,Amauni,140,1673
271020,Amauni Khas,137,1642
72079,Amaur,157,1858
48393,Amaura,123,1470
89811,Amaura Benirama,183,2145
89812,Amaura Moti Singh,183,2145
93465,Amaut,187,2204
76851,Amava,164,1935
60840,Amava Suphi,140,1668
58872,Amavan Pandey,137,1634
70563,Amaw,152,1825
50698,Amawa,127,1511
75782,Amawa,162,1918
83293,Amawa,174,2043
83463,Amawa,175,2046
85680,Amawa,178,2083
266914,Amawa,129,1533
86440,Amawa Khurd,179,2094
82840,Amawan,174,2036
267211,Amawan,140,1669
70496,Amawan Kala,152,1824
90367,Amawar,184,2154
44773,Amba,120,1421
265878,Amba,187,2200
266155,Amba,134,1600
48738,Amba Pokhar,125,1477
70697,Ambabai,153,1827
92701,Ambahara,186,2194
50699,Ambar Nagar,127,1511
73180,Ambara,159,1878
83635,Ambara Mathai,175,2050
83838,Ambara Pashchim,175,2055
54457,Ambari,131,1566
68149,Ambari,150,1789
45895,Ambarpur,121,1436
47759,Ambarpur,123,1461
84375,Ambarpur,176,2066
89060,Ambarpur,183,2134
266340,Ambarpur,130,1542
73684,Ambarsot,159,1885
52045,Ambaur,129,1532
85491,Ambehta Chand Must.,177,2080
85367,Ambehta Mohan,177,2078
85020,Ambehta Shekha,177,2073
52876,Amberpur,130,1543
65407,Amberpur,147,1743
62417,Ambi,142,1693
270841,Ambowa,183,2132
73423,Ambupur Baherawa,159,1882
52046,Amdaha,129,1532
45896,Amdahi,121,1436
64937,Amdahi,147,1736
266252,Amdanda,130,1542
91360,Amdeva,185,2170
66192,Amdiha,148,1755
65717,Amdohawa,147,1748
46326,Ameda,121,1441
92342,Ameer Pur Gambhirpur,186,2188
79189,Amehra Adipur,169,1978
64611,Amehta,146,1731
70281,Ameraythua,152,1821
91165,Ametha,185,2167
92514,Amethan Gadhi,186,2191
61435,Amethi Jadid,141,1678
61436,Amethi Kohna,141,1678
75543,Amethiasalempur,162,1914
68451,Amethiya Msinha,150,1794
71019,Amgaon,153,1833
272081,Amgilia,123,1449
50246,Amhar Patti Uttar,126,1504
50247,Amhara,126,1504
88595,Amhat,182,2127
54965,Amhera,132,1573
77357,Amhira,166,1943
69625,Amhit,152,1812
242781,Amhiya,129,1525
266858,Ami Saray Saif Khan,174,2039
267607,Amilaha,174,2034
57670,Amilai,135,1616
271917,Amilai,123,1468
271979,Amilia,123,1456
45443,Amilia Tarhar,120,1430
58224,Amiliha,136,1624
72208,Amiliha,157,1860
45210,Amiliya,120,1427
69424,Amiliya,152,1809
71559,Amiliya,156,1849
269713,Amiliya,185,6897
269246,Amiliya Bisui,185,2170
44935,Amiliyapal,120,1423
44701,Amilo,120,1420
72939,Amina,158,1874
79035,Aminabad Urf Baragoan,169,1974
46327,Aminpur,121,1441
48792,Aminpur Nagraur,125,1478
72767,Aminpur Sawaron,158,1871
82461,Amipur,174,2030
48692,Amipur Baleni,124,1476
55314,Amipurnarayanpur,132,1577
55315,Amipursudha,132,1577
73362,Amir Nagar,159,1881
271544,Amirati,183,2149
88911,Amirnagar,183,2132
269007,Amirsa,158,1873
67415,Amirta,149,1776
68150,Amirta Badhyia,150,1789
67711,Amirta Markera,150,1781
53003,Amirti,130,1545
83294,Amishankerpur,174,2043
89227,Amitiya,183,2136
46328,Amiya Babhanpur,121,1441
68905,Amkheda,151,1801
81721,Amkhera (Amaria),173,2021
81813,Amkhera Lucknow,173,2022
81888,Amkhirya T. Pagar,173,2023
91551,Amkol,185,2173
73685,Amkotwa,159,1885
61869,Amlaiya Ashanand,141,1684
83358,Amli Dandh,174,2044
52275,Amlora,129,1535
271523,Amlora,183,2148
271153,Ammadei,178,2088
70848,Ammargarh,153,1830
269714,Amnayikpur,185,6897
46797,Amoahar,122,1448
297406,Amodawa,147,1739
70050,Amodh,152,1818
54686,Amodha Khas,131,1569
59526,Amogh Pur Bhatan,138,1645
79726,Amoi,170,1988
79939,Amoi Purwa,170,1991
90635,Amokhr,184,2158
76112,Amokhri,163,1923
71356,Amolar,155,1846
52277,Amoli Kalan,129,1535
52276,Amoli Kiratpur,129,1535
67158,Amond,149,1770
54610,Amooli,131,1568
45147,Amora,120,1426
45358,Amora,120,1429
62558,Amoura,142,1695
65807,Amouthi,147,1749
46625,Ampur,122,1445
81971,Amra Karor,173,2024
76703,Amra Urf Jhulnipur,164,1933
50473,Amrahwa,127,1508
52568,Amrai Gaon,129,1539
52344,Amraigaon,140,1536
82164,Amraiya Kalan,173,2027
266922,Amrapur Majra Makoda,141,1682
91485,Amrathuo Dadiya,185,2172
75848,Amratpur Asadpur,163,1919
59769,Amratpur Raghupur,138,1649
71020,Amraukh,153,1833
43889,Amrauli,119,1409
53365,Amrauli,130,1551
69425,Amrauna,152,1809
82782,Amrauna,174,2035
87015,Amredi,180,2101
44641,Amreha,120,1419
48021,Amrethoo,123,1465
81972,Amrita Khas,173,2024
59951,Amritpur,138,1652
60477,Amritpur,139,1661
61797,Amritpur,141,1683
43551,Amritpur Bakhatpur,119,1404
269255,Amroha,164,1928
79077,Amroli Urf Baragoan,169,1975
269078,Amsahan,164,1928
82396,Amsauna,174,2029
52431,Amserwa,129,1537
89155,Amtamau,183,2135
67712,Amtara,150,1781
66900,Amtaura,148,1766
60803,Amthari,139,1667
272068,Amurhi,123,1467
82892,Amuvaahi,174,2037
46998,Amuwari Narayanpur,123,1451
86329,Amva Mafi,179,2093
72873,Amwa,158,1873
87717,Amwa,181,2115
266143,Amwa Husenpur,125,1477
49392,Amwa Jauhar Sisaie,125,1487
74060,Amwa Khas,160,1891
74870,Amwa Mehant,160,1903
49393,Amwa Molbi,125,1487
74119,Amwa Sri Dubey,160,1892
74061,Amwadiger,160,1891
51249,Amwan,128,1519
271197,Ana Pur,640,2168
268907,Anaie,178,2086
75472,Anaiya Khargapur,162,1913
66442,Anand Garh,148,1759
54759,Anandi Pur,132,1570
62836,Anandipur Karkauli,143,1700
59273,Anandnagar Urf Ghortap,137,1640
53436,Anandpur,130,1552
48651,Anandpur Urf Bandpur,124,1475
67713,Anangpur,150,1781
86441,Anangpur,179,2094
85368,Anant Mao,177,2078
74798,Anantpur,160,1902
265948,Anantpur Dhaukal,156,1851
57325,Anaouna,134,1610
51378,Anathuwa,128,1522
71185,Anaugi,155,1843
87456,Anava,180,2111
54760,Anbarpurchandika,132,1570
65861,Anbhula,147,1750
57110,Anchana,134,1606
57389,Anchar Kalan,134,1611
264095,Anchikalan,169,1977
87330,And Khera,180,2109
54611,Anda,131,1568
68776,Anda,151,1799
68151,Anda Ibarahimpur,150,1789
43966,Andala,119,1410
268588,Andalpur,121,1438
267937,Andanwa,174,2030
91486,Andaraypur,185,2172
268550,Andau Mau,129,1530
60679,Andawa,139,1665
60625,Andawali,139,1664
78879,Andawali,169,1970
71797,Andawan,156,1853
71500,Andayan,156,1848
271573,Andeshnagar,183,2139
270068,Andha,180,2106
87576,Andhar Purwa,181,2113
68391,Andhara,150,1793
74569,Andhari Bari,160,1899
82657,Andharipur,174,2033
64012,Andhaun,146,1722
72656,Andhawa,158,1869
271211,Andher,161,1907
45032,Andhi,120,1424
47939,Andhipur,123,1464
265361,Andhpurdev,162,1918
74332,Andhya,160,1895
270983,Andhya,164,1935
47940,Andika,123,1464
52434,Andka,129,1537
62296,Andmau,142,1691
62359,Andmau,142,1692
75846,Andoli,163,1919
65652,Andupur,147,1747
273970,Anduva Sanichara,182,2120
77241,Andwara,165,1941
244397,Anei,157,1859
60680,Aneypur,139,1665
48521,Angadpur,124,1472
59528,Angadpur,138,1645
71798,Angadpur,156,1853
264951,Angadpur,133,1595
53004,Angadpur Khamria,130,1545
267176,Anganapara,125,1485
265508,Anganpur,118,1386
89554,Angethuwa,183,2141
69020,Anghaura,151,1803
77055,Anghaura,165,1938
270977,Angnakol,185,2173
42905,Angoothi,118,1390
59529,Angraiya Gangai,138,1645
59530,Angraiya Jamunai,138,1645
89813,Angrasi,183,2145
266534,Angraura Dubaha,125,1482
69687,Anguli,152,1813
71560,Anguri,156,1849
53322,Anguri Thakuran,130,1550
83708,Anguri1,175,2052
46156,Angwal,121,1439
60585,Anhatha,139,1663
269720,Aniruddhpur,185,2159
46696,Anison,122,1446
56749,Aniwas,134,1600
89432,Aniya Kalan,183,2139
45359,Anjana,120,1429
62678,Anjana Bhairo,142,1697
77686,Anjani,166,1949
90525,Anjani,184,2156
68512,Anjhi,150,1795
268857,Anjnapur,159,1889
57150,Anjni,134,1607
61095,Ankaripur,140,1673
72148,Ankin,157,1859
45444,Ankoria,120,1430
264769,Anni,133,1596
78613,Annu Par,168,1966
78548,Annupar,168,1965
89486,Anogi,183,2140
52278,Anoop Ganj,129,1535
266391,Ansua,130,1543
67992,Ant Sant,150,1786
239109,Anta,156,1855
44702,Antahiya,120,1420
45625,Antangi,121,1433
45360,Antaraura Ta. Basagit,120,1429
86176,Antari Nankar,178,2090
44642,Antarsuiya,120,1419
71231,Anti,155,1844
83930,Anti Naugawan,175,2057
68513,Antora,150,1795
61022,Antpur,140,1671
71087,Antpur,155,1840
82957,Antpur,174,2038
264060,Antuia,133,1591
272481,Antwa Sisala,150,1790
92762,Anup Pur,186,2195
72265,Anupur,157,1861
77520,Anupur,166,1946
53367,Anurudhpur,130,1551
79593,Anurudhpur Pashchim Patti,170,1985
79594,Anurudhpur Purab Patti,170,1985
271031,Anusa,137,1642
69135,Anusar,152,1805
45286,Anuva,120,1428
71859,Anwan,156,1854
52152,Anwari,129,1533
267069,Anwariya Talibabad,176,2066
85161,Anwarpur Barauli,177,2075
55140,Anwerpur Chatar,132,1575
77935,Anwla Sultanpur Bangar,167,1954
88167,Aoratal,182,2122
83295,Aoripur Naugir,174,2043
64277,Aoudari,146,1726
49060,Aourahi,125,1482
267473,Aourahiya,127,1515
46420,Aouton,122,1442
71920,Apauna,156,1855
78345,Apdariya Harpura,168,1962
91168,Aphalepur,185,2167
70282,Aphlepur,152,1821
45361,Ara Kalan,120,1429
45287,Ara Khurd,120,1428
61997,Aragal,142,1686
90237,Araghat,184,2151
44516,Arai,120,1417
44703,Arai,120,1420
49259,Arai Kala,125,1485
83046,Araila,174,2039
58552,Araipar,137,1629
270906,Araipur,142,1694
268358,Araji Bhensa,132,1580
45971,Araji Dewara,121,1437
53948,Araji Duhi Dharmupur Mustahkam,131,1559
72338,Araji Isepur,157,1862
66193,Araji Jagdish Pur,148,1755
64278,Araji Khuthan Urf Parsonia,146,1726
270737,Araji Sarkar Urf Bairiyahwa,164,1932
74447,Arak Pur,160,1897
64762,Arakhpura,146,1733
77358,Aram Sarai,166,1943
75358,Aramba,162,1911
70283,Arand,152,1821
68392,Arangapur,150,1793
79339,Arangi Sarpati,170,1982
72080,Aranj Hami,157,1858
49846,Arara,126,1496
274223,Arari,135,1622
50474,Ararpakar,127,1508
72149,Araul,157,1859
90636,Arauly,184,2158
265475,Arav,120,1416
66133,Arazi Chilbilwa,148,1754
266117,Arazi Sarai Bhopat,139,1664
54459,Arda,131,1566
78811,Ardauna,168,1969
268227,Ardauna,164,1933
42729,Ardaya,118,1386
69218,Ardhpur,152,1806
42933,Arela,118,1391
53782,Areldigar Patti,131,1557
87331,Areli Ismailpur,180,2109
79728,Argaja Pandeypur,170,1988
92650,Argaon Pasi Khera,186,2193
70284,Argoopur Kala,152,1821
70285,Argoopur Khurd,152,1821
92118,Argu Pur,186,2184
60002,Arha Pura,138,1653
62299,Arhaiya,142,1691
272094,Arhanpur,152,1824
71799,Arhariyamau,156,1853
43030,Arhera,118,1393
78065,Arhera,167,1957
71152,Arho (Aroh),155,1842
265134,Ari,153,1827
72817,Ari Sumairpur,158,1872
266125,Arifpur Bhagta Nagla,133,1584
48522,Arifpur Kheri,124,1472
58742,Arila,137,1632
64279,Arilla,146,1726
270753,Aripur,146,1722
46798,Ariyari,122,1448
64416,Arjanepur,146,1728
266954,Arjanipur,132,1575
70796,Arjar,153,1829
265695,Arjar,153,1828
270166,Arjo,185,2178
82462,Arjun Ateru,174,2030
43221,Arjun Pura,118,1398
59531,Arjunai Simrai,138,1645
91113,Arjunaipur,185,2166
45816,Arjunpur,121,1435
65193,Arjunpur,147,1740
69136,Arjunpur,152,1805
75984,Arjunpur,163,1921
82841,Arjunpur,174,2036
91685,Arjunpur,185,2175
269642,Arjunpur,180,2109
270193,Arjunpur,174,2042
79730,Arjunpur Pathak,170,1988
72710,Arka Fatehpur,158,1870
46246,Arma,121,1440
63124,Armarajat,143,1705
61167,Armarupipur,140,1674
67474,Armi,150,1777
89228,Armi,183,2136
76544,Arnahavan,164,1931
76235,Arnaut,163,1925
49456,Arnava,125,1488
79234,Arnawali,169,1979
43693,Arni,119,1406
43967,Arni,119,1410
269696,Arni,182,2122
56813,Arnia Khurd,134,1601
76236,Arnia Talesra,163,1925
57210,Arniya Mansoorpur,134,1608
43825,Arniyan Kwaza Raju,119,1408
43222,Arnota,118,1398
76058,Arotha,163,1922
43968,Arrana,119,1410
274065,Arri,182,2119
83172,Arro,174,2041
89815,Arrokhamajatpur,183,2145
42730,Arrua Khas,118,1386
78026,Arruwa Banger,167,1956
269375,Arsahni,640,2164
268231,Arsanda,129,1534
46330,Arsawan,121,1441
42731,Arsena,118,1386
42906,Artauni,118,1390
89882,Arthana,183,2146
89677,Arthapur,183,2143
88913,Arthilia Grant,183,2132
76186,Arti,163,1924
266476,Artoni,167,1951
67238,Artra,149,1772
69914,Aruawa,152,1816
82463,Aruhari,174,2030
52435,Arui,129,1537
68152,Arupara,150,1789
46857,Arusa,123,1449
45750,Arusa Ajampur,121,1434
267697,Aruvari,120,1423
52229,Aruwa,129,1534
90105,Aruwa,183,2149
44585,Aruwahw,120,1418
70564,Aruwan,152,1825
61023,Aruwawa,140,1671
67853,Arwa Gajadharpur,150,1783
67901,Arwal,150,1784
45211,Arwansimai Bahadurgarh,120,1427
61096,Arwat,140,1673
268583,Asada Mau,129,1537
72081,Asadhana,157,1858
60681,Asadpur,139,1665
85606,Asadpur,177,2082
56990,Asadpur Gher,134,1604
85021,Asadpur Karanjali,177,2073
55585,Asadpurdhamrolli,132,1580
54881,Asafabadbhavan,132,1572
57211,Asafpur,134,1608
60532,Asafpur,139,1662
48523,Asafpur Kharkhari,124,1472
297297,Asagareepur,659,1994
57212,Asagarpur,134,1608
68906,Asahana,151,1801
67607,Asahi Ajampur,150,1779
267472,Asainapur,174,2036
89156,Asal,183,2135
63065,Asal Pur,143,1704
68324,Asalapur,150,1792
71921,Asalatganj,156,1855
270227,Asalatpur,176,2071
71975,Asalna,156,1856
71088,Asaltabad,155,1840
63066,Asan,143,1704
57605,Asana,135,1615
271300,Asanahar,184,2151
273976,Asanahara Mafi,182,2120
90238,Asandih,184,2151
52436,Asandra,129,1537
85412,Asanwali,177,2079
48624,Asara,124,1474
60226,Asarauli,138,1657
73181,Asarhi,159,1878
65131,Asarna,147,1739
66134,Asarphpur,148,1754
65808,Asartha,147,1749
44643,Asarwai,120,1419
92119,Asat Mohioddeen Pur,186,2184
52437,Asauri,129,1537
47820,Asausa,123,1462
57902,Asavariya,135,1619
44518,Asawa Dautapur,120,1417
69301,Asawan,152,1807
56873,Asawar,134,1602
92001,Asawar,186,2182
57390,Asawari,134,1611
92343,Asaysa,186,2188
69482,Asbaranpur,152,1810
264828,Asdeomai Nurpur,143,1705
48318,Asdhirpur,123,1469
71089,Aseh,155,1840
51568,Asena,129,1525
242242,Aseni,129,1526
72082,Aseniyan,157,1858
71800,Asewa,156,1853
57111,Asfabad Chandpura,134,1606
72266,Asgaha,157,1861
238920,Asgaripur,154,1839
61871,Asgarpur,141,1684
68325,Asgarpur,150,1792
85543,Asgarpur Must,177,2081
46421,Asha,122,1442
68452,Asha,150,1794
92582,Asha Khera,186,2192
70204,Asha Pur,152,1820
57454,Ashadei Urf Prangarh,134,1612
72768,Ashadha,158,1871
46799,Ashaini,122,1448
83464,Ashan Jagatpur,175,2046
265994,Ashanand Pur,139,1661
45897,Ashapar,121,1436
270687,Ashapur,152,1810
269048,Ashapur Athgawa,174,2029
268243,Asharaf Nager,140,1672
272058,Asharafabad,121,1440
85819,Asharafpur,178,2085
86238,Asharafpur,178,2091
270720,Asharafpur,152,1813
70288,Asharafpur Usarahata,152,1821
45628,Asharfabad,121,1433
48524,Asharfabad Thal,124,1472
45629,Ashaura Par Mohrai,121,1433
73687,Ashoga Pur,159,1885
57903,Ashok Nagar,135,1619
82166,Ashok Nagar,173,2027
48793,Ashoka,125,1478
65339,Ashokpur,147,1742
84545,Ashokpur,176,2068
269613,Ashokpur,129,1535
52279,Ashokpur Chachusarai,129,1535
65410,Ashraf Pur,147,1743
271910,Ashrafabad,175,2045
46858,Ashrafpur,123,1449
83540,Ashrafpur,175,2048
89740,Ashrafpur,183,2144
269285,Ashrafpur,180,2102
46159,Ashrafpur Barwa,121,1439
238921,Ashrafpur Faizganj,154,1839
46060,Ashrafpur Majhgawa,121,1438
52346,Ashumau,140,1536
65720,Asidha,147,1748
264093,Asifabad,169,1977
79145,Asilpur,169,1977
271517,Asipur,183,2148
92517,Asiwantaraph Jarulla Nagar,186,2191
92519,Asiwantraph Kadirpur,186,2191
92520,Asiwantraph Lokman,186,2191
92521,Asiwantraph Nai Basti,186,2191
92522,Asiwantraph Pashchim,186,2191
266110,Aslaur,133,1584
78736,Aslpur,168,1968
272377,Asmadha,150,1781
271682,Asman Patti,152,1823
268246,Asmanichak Urf Malichak,146,1728
74120,Asmanpur,160,1892
75359,Asnaha,162,1911
267823,Asnahari,131,1565
271621,Asnara,121,1437
62160,Asni,142,1689
49783,Asnwar,126,1495
89296,Asodhan,183,2137
89369,Asodhar,183,2138
83173,Asog,174,2041
87910,Asogawa,182,2118
88647,Asogawa,182,2128
74121,Asogawa Khurd,160,1892
83174,Asogi,174,2041
58438,Asoh,136,1627
92002,Asoha,186,2182
51831,Asohana,129,1529
73068,Asouwa,159,1876
53499,Aspur Hasan Ali,130,1553
268930,Asra,661,1718
72819,Asrafpur,158,1872
57326,Asrauli,134,1610
60907,Asrewa,140,1669
270978,Asroga,185,2174
77521,Asrohi,166,1946
43826,Asroi,119,1408
69849,Asropur,152,1815
90913,Asrwan,185,2162
79078,Assa,169,1975
241724,Assitola Mainpur,137,1644
70740,Asta,153,1828
46061,Astabad,121,1438
77857,Astauli,167,1952
61168,Asthana,140,1674
66370,Asthaula,148,1758
77056,Asthaun,165,1938
82893,Asthra,174,2037
75360,Asti,162,1911
75473,Asti,162,1913
71561,Astiya,156,1849
46800,Asu,122,1448
83047,Asudhi,174,2039
68777,Asupura,151,1799
63126,Asva,143,1705
71976,Asvi,156,1856
52230,Aswa,129,1534
60420,Aswa,139,1660
270167,Aswa,185,2162
62360,Aswa Baxpur,142,1692
49457,Aswa Mohd.Pur,125,1488
45503,Aswan Urf Hajiganj,120,1431
62624,Aswar Tarapur,142,1696
70001,Aswara,152,1817
68393,Asyoli,150,1793
77687,Asyoli,166,1949
43187,Ata,118,1397
43488,Ata,119,1403
68778,Ata,151,1799
71021,Ata,153,1833
92763,Ata,186,2195
85681,Ata Kala,178,2083
86884,Atabujurg,180,2099
84010,Ataganj Usari,175,2059
68907,Atagaon,151,1801
61482,Ataggapur,141,1679
69426,Ataharpar,152,1809
84546,Atai Nagar,176,2068
61483,Ataipur Jadid,141,1679
264076,Atairna,154,1839
52938,Atakayasthan,130,1544
44066,Atalpur,119,1411
79146,Atalpur,169,1977
68265,Atamau,150,1791
52879,Atanga Chandpur,130,1543
44285,Atanpur,120,1414
52940,Atapatti Shumali,130,1544
63127,Atapur,143,1705
54966,Atapur Khatapur,132,1573
47000,Atar Kachha,123,1451
71186,Atara Nishf Tirwa,155,1843
51521,Atarahat,128,1524
46940,Ataraulia,123,1450
66135,Ataraulia,148,1754
70290,Ataraura,152,1821
75361,Ataraura,162,1911
53368,Atarchedi,130,1551
272384,Atarchha Buzurg,150,1782
272383,Atarchha Khurd,150,1782
68649,Atarchhala,151,1797
272653,Atardariya,126,1505
70499,Atardeeha,152,1824
267674,Atardeeha,131,1565
92120,Atardhani,186,2184
68908,Atarehati,151,1801
268760,Atareya,159,1887
83789,Atarhar,175,2054
44122,Atari,119,1412
75595,Atari,162,1915
268690,Atari,174,2032
45148,Atari Amiliya,120,1426
267249,Ataria,130,1547
68575,Atariya,151,1796
71022,Atariya,153,1833
90174,Atariya,183,2150
68326,Atarji,150,1792
51443,Atarra (Rural),128,1523
82894,Atarsand,174,2037
78282,Atarsanwa,168,1961
268180,Atarsuiya,129,1534
79006,Ataula,169,1973
82660,Atauliya,174,2033
89963,Ataura,183,2147
84151,Ataura Khurd,175,2061
89678,Atava,183,2143
267614,Atawa,157,1867
83671,Atawan,175,2051
58074,Ataysat Ganj,135,1622
56814,Aterna,134,1601
79271,Aterna,169,1980
60841,Atesar,140,1668
77157,Atghar,165,1940
55053,Athai,132,1574
268767,Athain,130,1545
55500,Athaishekh,132,1579
91364,Athaisi,185,2170
77359,Athalakra,166,1943
74449,Atharaha,160,1897
264773,Atheia,133,1596
50249,Athila,126,1504
70649,Athodna,153,1826
72657,Athsharai,158,1869
77522,Atikullapur,166,1946
63067,Atipur,143,1704
60759,Atirajpur,139,1666
75562,Atirikt Town Area Kakori,162,1914
67608,Atiya,150,1779
71922,Atiya Raipur,156,1855
267425,Atkhariya,120,1432
73688,Atkohna,159,1885
267876,Atkona,173,2026
267612,Atkoniya,182,2130
73425,Atkonwa,159,1882
79272,Atmadnagar Allipur,169,1980
79036,Atmadpur,169,1974
265836,Atmadpur Urf Mishrapur,120,1427
57112,Atmadsarai,134,1606
92884,Atmannukhera,186,2197
70849,Atpei,153,1830
67159,Atra,149,1770
272243,Atra,150,1777
62361,Atraha,142,1692
47321,Atraith,123,1455
68961,Atrakala,151,1802
266661,Atrakhurd,151,1802
67417,Atrar,149,1776
77158,Atrar Maaf,165,1940
79007,Atrara,169,1973
270587,Atraul Pandey,168,1969
65923,Atrauli,148,1751
67373,Atrauli,149,1775
68909,Atrauli,151,1801
271052,Atrauli,640,2171
269688,Atraulia Urf Mathia,178,2088
45818,Atraura,121,1435
92003,Atraura,186,2182
272088,Atraura,152,1824
267604,Atri,182,2130
271959,Atry,186,2196
56874,Atta,134,1602
53618,Atta Urfh Funda Nagar,130,1554
48168,Attardiha,123,1467
79079,Attaura,169,1975
48936,Atthaisa,125,1480
62956,Aturra,143,1702
42732,Atus,118,1386
67475,Atuwa,150,1777
67993,Atwa,150,1786
71562,Atwa,156,1849
269883,Atwa,129,1526
68039,Atwa Ali Mardanpur,150,1787
67854,Atwa Asigaon,150,1783
67476,Atwa Kataiya,150,1777
272255,Atwa Mohal Osia,186,2194
