village_code,village_name,district_code,tehsil_code
208758,Koilipur Khurd,187,995
208881,Koilo,187,996
209391,Koilo Urf Kishun Duttpur,187,6093
208843,Koirajpur,187,995
208847,Koiran,187,995
942153,Koniya,187,996
209479,Korauta,187,6093
209239,Kori,187,6093
208667,Korra,187,995
209247,Kosara,187,6093
208778,Kot Khas,187,995
209752,Kotawa,187,996
209267,Kotila,187,6093
942154,Kotvalpura Nza,187,996
209755,Kotwa (Ct),187,996
208753,Krishnapur Kala,187,995
208760,Krisnapur Khurd,187,995
942155,Kudaw,187,996
209649,Kukraha,187,996
208557,Kumbhapur,187,995
209261,Kundriya,187,6093
209083,Kurauana Urf Rameshwar,187,6093
208893,Kurauli,187,996
209029,Kurauli,187,996
209308,Kurauna,187,6093
209301,Kurauti,187,6093
209532,Kurhua,187,996
208561,Kuri,187,995
209285,Kursato,187,6093
208916,Kursiyan,187,996
208564,Kuru,187,995
208496,Kushmara,187,995
942156,Kutalupur,187,996
209120,Kuttupur,187,6093
208472,Kuwar,187,995
209242,Lachapur,187,6093
209069,Lachchhipur (Sattanpur),187,6093
942157,Lachchhipura,187,996
208513,Lachhi Rampur,187,995
209331,Lachhimanpur,187,6093
942158,Lachhimanpur,187,996
209087,Lachhipur Kurouna,187,6093
209263,Lachhirampur(Kosara),187,6093
208906,Lachmisenpur,187,996
209760,Lahartara (Ct),187,996
209192,Lahiya,187,6093
209451,Lakhanipur,187,996
209465,Lakhanpur,187,996
208878,Lakhanpur,187,996
209156,Lakhansenpur,187,6093
208501,Lakhansi,187,995
208876,Lakhi,187,996
208476,Lakhmipur,187,995
209437,Lal Chak,187,6093
208699,Lallapur,187,995
209238,Lallapur,187,6093
942159,Lallapura,187,996
208946,Lalmankot,187,996
209199,Lalpur,187,6093
942160,Lalpur Anoula,187,996
942161,Lalpur Mirapurbasahi,187,996
209563,Lamhi,187,996
209418,Laskariya,187,6093
208965,Laskarpur,187,996
208993,Latauni,187,996
209504,Lathiya,187,996
209384,Laxirampur,187,6093
209198,Lenuwayi,187,6093
209748,Lerhupur (Ct),187,996
208976,Lohagazar,187,996
209158,Lohara Dih,187,6093
209295,Loharapur,187,6093
209756,Lohta (Ct),187,996
208751,Lokapur,187,995
208652,Lokapur,187,995
209638,Looth Kala,187,996
209639,Looth Khurd,187,996
209578,Lorhan,187,996
208809,Luchchepur,187,995
208849,Madhopur,187,995
209531,Madhopur,187,6093
209138,Madhopur,187,6093
209225,Madhukar Shahpur,187,6093
208541,Madhumakhiya,187,995
208796,Maghaipur,187,995
208992,Magrahua,187,996
209363,Mahaban,187,6093
208950,Mahada,187,996
208768,Mahadepur,187,995
208822,Mahadevpur,187,995
208769,Mahadevpur,187,995
209073,Mahagipur,187,6093
209455,Mahamudpur,187,996
209061,Mahesh Pur,187,6093
209445,Maheshpur,187,996
208969,Maheshpur,187,996
209737,Maheshpur (Ct),187,996
942162,Maheshpura,187,996
208672,Mahgaon,187,995
209372,Mahgoan,187,6093
208534,Mahimapur,187,995
209283,Mahmdpur,187,6093
208943,Mahmoodpur,187,996
209135,Mahrajpur,187,6093
208526,Mahuari,187,995
208607,Majhawa,187,995
208737,Majhbhitia(Majhmitiya),187,995
208527,Majhgawan Kala,187,995
208531,Majhgawan Khurd,187,995
209051,Majhiyarpur,187,6093
209567,Majhmitia,187,996
209142,Majhmitiya,187,6093
942163,Makdoompur,187,996
208464,Maksudan Patti,187,995
208435,Malhath,187,995
942164,Malikpatti Ja,187,996
942165,Manduvadih,187,996
209470,Mangalpur,187,996
208691,Mangari,187,995
208951,Mangolepur,187,996
208580,Mani,187,995
209400,Manikpur,187,6093
208748,Maniyacon,187,995
209100,Maniyari Pur,187,6093
209351,Maniyari Pur(Darerhu),187,6093
942166,Manjhanpur,187,996
209447,Manorathpur,187,996
942167,Manpura,187,996
208840,Mansapur,187,995
209510,Marawan,187,996
209111,Marcha Chak,187,6093
209565,Marhawa,187,996
209716,Marhni,187,996
209140,Mariya,187,6093
209761,Maruadih (Ct),187,996
208618,Maruee,187,995
209398,Marui,187,6093
209064,Matuka,187,6093
942168,Mavaiya,187,996
208959,Mawaiya,187,996
209276,Mechkanpur,187,6093
942169,Meerapur Basahi,187,996
209313,Mehadiganj,187,6093
209672,Milkapur,187,996
209359,Milki Chack,187,6093
209407,Milki Pachai,187,6093
209171,Milkipur,187,6093
209388,Milkipur Seekhri,187,6093
209502,Mirapur,187,996
209325,Mirawan,187,6093
209063,Mirchia,187,6093
208834,Mirzapur,187,995
209493,Mishirpur,187,6093
209699,Mishirpur,187,996
209643,Misripura,187,996
209427,Modhopur,187,6093
209235,Moglabir,187,6093
208883,Mohandas Pur,187,996
208875,Mohanidih,187,996
208675,Mohanpoor,187,995
208797,Mohanpur,187,995
209724,Mokalpur,187,996
209152,Mokarwan,187,6093
208928,Molanapur,187,996
209265,Mubarakpur,187,6093
209620,Mudli,187,996
209682,Mugdarpur,187,996
208603,Mulka,187,995
208989,Munari,187,996
209392,Mungawar,187,6093
209533,Muradev,187,996
209468,Murali,187,996
209037,Murdaha,187,996
208670,Murdi,187,995
208931,Mureri,187,996
209622,Muridpur,187,996
208970,Murli,187,996
209405,Musepur,187,6093
209723,Mustafabad,187,996
209434,Nabbe Chak,187,6093
942170,Nadesar,187,996
208596,Nadoy,187,995
209273,Nagaipur,187,6093
208647,Nagapur,187,995
942171,Nagawa,187,996
209266,Nagepur,187,6093
208664,Naikot,187,995
208704,Nainpur,187,995
209543,Naipur Kala,187,996
209540,Naipura Khurd,187,996
209497,Nakain,187,6093
208441,Nakati,187,995
208863,Nakchhdpur,187,996
208910,Nakhwan,187,996
209104,Naktuwa,187,6093
208717,Namapur,187,995
208736,Nandapur,187,995
942172,Narahpura,187,996
209326,Naraicha,187,6093
208636,Narainpur,187,995
208807,Narayanpur,187,995
209132,Narayanpur,187,6093
209661,Narayanpur,187,996
942173,Narayanpura,187,996
942174,Nariya,187,996
209538,Narottampur Kala,187,996
209539,Narottampur Khurd,187,996
209397,Narottmpur,187,6093
209664,Narpatpur,187,996
209401,Narsara,187,6093
209487,Narur,187,6093
209518,Nasiripur,187,996
208975,Nathaipur,187,996
208956,Nathanpur,187,996
208468,Nathipur,187,995
208606,Nathpur,187,995
209509,Nathupur,187,996
942176,Navapura Sathawa,187,996
208707,Nawalpur,187,995
209224,Nawalpur,187,6093
208899,Nawalsha Cot,187,996
209687,Nawapur,187,996
209196,Nayapur,187,6093
209280,Nayapura,187,6093
942177,Nayapura,187,996
208953,Neema,187,996
208693,Nehiya,187,995
942179,Nevada,187,996
208509,Newada,187,995
208749,Newada,187,995
208692,Newada,187,995
209715,Newada,187,996
209473,Newada,187,996
209118,Newada Khas,187,6093
208644,Newari,187,995
209191,Newriya,187,6093
209501,Nibiya,187,996
209436,Nidaura,187,6093
209551,Nighaura,187,996
208730,Nihalapur,187,995
209692,Nima,187,996
208504,Nimaich,187,995
209122,Nimani,187,6093
208795,Nimindipur,187,995
208480,Nindanpur,187,995
208734,Niwah,187,995
209425,Niyaisipur,187,6093
208897,Niyardiha,187,996
209150,Nohanipur,187,6093
208697,Noharpur,187,995
208777,Nonauti,187,995
208459,Noniyapur,187,995
209213,Nonkharan,187,6093
209541,Nuawn,187,996
208623,Odar,187,995
209047,Odarha,187,6093
209072,Pachabanawa,187,6093
209406,Pachai( No1 ),187,6093
209404,Pachai( No2 ),187,6093
209655,Pacharon,187,996
208492,Pachrasi,187,995
209055,Pachwar,187,6093
208637,Padari,187,995
209515,Pahari,187,996
942180,Pahariya,187,996
208870,Paharpur,187,996
942181,Paharpura,187,996
209662,Pahriya,187,996
209369,Paidegaon,187,6093
209015,Palahi Patti,187,996
942183,Palangshahid,187,996
208775,Pali Shambhupur,187,995
208924,Palkanhh,187,996
208815,Pandaypur,187,995
208917,Pandepur,187,996
208500,Pandeypur,187,995
942184,Pandeypur,187,996
209461,Panditpur,187,6093
209627,Panditpur,187,996
209616,Panihari,187,996
209415,Paniyara,187,6093
208960,Paragdih,187,996
209312,Parampur,187,6093
208934,Parana Patti,187,996
209626,Paranapoor,187,996
209001,Paranapur,187,996
942185,Parasurampur,187,996
209305,Parjanpur,187,996
209486,Parmanandpur,187,6093
209577,Parmanandpur,187,996
209732,Parmanandpur (Ct),187,6093
945754,Parmandapur,187,6093
208714,Parsaha,187,995
208583,Parshra,187,995
209082,Parsi Pur,187,6093
209175,Parsottampur,187,6093
209432,Parsupur,187,6093
209609,Parwatpur,187,996
208521,Paschimpur,187,995
208712,Pashcheempur,187,995
208696,Pashchim Patti,187,995
208845,Pashchimpur,187,995
208569,Patere,187,995
209679,Paterwa,187,996
208602,Patirajpur,187,995
942186,Patiya,187,996
208968,Patkhauli,187,996
209089,Patre Chak,187,6093
208627,Patti,187,995
208776,Patti Jaman Payagpur,187,995
208920,Pauha,187,996
209245,Pausi,187,6093
208787,Payagpur,187,995
209360,Payagpur,187,6093
903859,Payagpur,187,6093
209081,Peduka,187,6093
208601,Phatehpur Katauna,187,995
208579,Phoolpur,187,995
209757,Phulwaria (Ct),187,996
208558,Phulwariya,187,995
209480,Pilkhani,187,6093
209260,Pilori,187,6093
208653,Pindara,187,995
208649,Pindrai,187,995
208942,Pipri,187,996
209587,Pisaur,187,996
208565,Piyarpur,187,995
209605,Piyri,187,996
209517,Pogalpur,187,996
208586,Prahaladpur,187,995
209709,Prahladpur,187,996
208701,Prasadpur,187,995
208829,Pratap Patti,187,995
209347,Pratap Patti,187,6093
208763,Pratappur,187,995
209249,Pratappur,187,6093
209290,Prithvipur,187,6093
208773,Puari Kala,187,995
208774,Puari Khurd,187,995
942187,Pulkohana,187,996
209170,Pura Bariyar,187,6093
208900,Pura Ghurshah,187,996
209153,Pura Majhila,187,6093
208485,Pura Raghunathpur,187,995
208729,Purab Patti,187,995
208785,Purabpur,187,995
209607,Puran Patti,187,996
209067,Purananda,187,6093
209214,Purandarpur,187,6093
208886,Puraraiji,187,996
209123,Purashiv,187,6093
209183,Pure,187,6093
209547,RALHUPUR,187,996
209162,Raghunathpur,187,6093
209706,Raghunathpur,187,996
208673,Raghurampur,187,995
209646,Raimala,187,996
208909,Raipur,187,996
209720,Raipura,187,996
209078,Raishipur Sattanpur,187,6093
208800,Raisi Patti,187,995
209018,Raj Pur,187,996
209368,Rajapur,187,6093
209713,Rajapur,187,996
209293,Rajjipur,187,6093
209693,Rajnahiya,187,996
208660,Rajpur,187,995
209259,Rajpur,187,6093
208913,Rajwari,187,996
209319,Rakhauna,187,6093
209286,Rakhi,187,6093
209071,Rakhi Sattanpur,187,6093
942188,Ralhoopur,187,996
209117,Ram Datt Pur,187,996
209114,Ram Kishun Pur,187,6093
209603,Ramagharwan,187,996
208728,Ramai Patti,187,995
209410,Ramaipur,187,6093
209544,Ramana,187,996
208488,Ramapur,187,995
942189,Ramarepur,187,996
208857,Ramchandarpur,187,996
209726,Ramchandipur,187,996
209569,Ramdataha,187,996
208954,Ramdatha,187,996
209575,Ramdattpur,187,6093
209066,Ramdih,187,6093
209016,Ramgaon,187,996
209669,Ramna,187,996
208716,Ramnagar,187,995
208661,Ramnagar,187,995
942190,Ramnagar,187,996
209200,Ramnisf,187,6093
208757,Rampoor,187,995
209443,Rampoor,187,6093
208719,Rampur,187,995
208806,Rampur,187,995
209725,Rampur,187,996
209505,Rampur,187,996
209634,Rampur,187,996
208892,Rampur (Basani),187,996
209077,Rampur (Khas),187,6093
208930,Rampur Chandrawati,187,996
942191,Rampur Dhaw,187,996
209075,Rampur Mutllike Shattanpur,187,6093
209169,Rampur Raisipur,187,6093
208573,Rampur Thana,187,995
942192,Rampurukathi,187,996
209329,Ramraypur,187,6093
209496,Ramshipur,187,6093
208826,Ramsinghpur,187,995
209240,Ramsinghpur,187,6093
209322,Ranibazar,187,6093
942193,Ranipur,187,996
208887,Rasara,187,996
209566,Rashulpur,187,996
208755,Rasoolpur,187,995
209139,Rasulaha,187,6093
209705,Rasulgarh,187,996
208536,Rasulha,187,995
208474,Rasulpur,187,995
208994,Rasulpur,187,996
209108,Ratan Pur,187,6093
208589,Ratanpur,187,995
208493,Ratanpur,187,995
208641,Ratwarbangpur,187,995
208987,Rauna Kala,187,996
208986,Rauna Khurd,187,996
208520,Raypur,187,995
208894,Razala,187,996
208656,Roh,187,995
208957,Roopchandpur,187,996
942194,Rooppanpur Urphpaigambarpur,187,996
209228,Rupapur,187,6093
209702,Rustampur,187,996
208854,Sabhaipur,187,995
209472,Sabhaipur,187,996
209503,Sadalpur,187,996
209553,Saee,187,996
942195,Sagahat,187,996
208490,Sagunha,187,995
209366,Sahabajpura,187,6093
209417,Sahansapur,187,6093
208605,Sahapur,187,995
209352,Sahawabad,187,6093
208743,Saira,187,995
209311,Sajoi,187,6093
209166,Sakalpur,187,6093
209750,Salarpur (Ct),187,996
208750,Salwahanpur,187,995
208654,Samogara,187,995
209701,Sandaha,187,996
209642,Sapsaul,187,996
208612,Sarai Bena,187,995
209534,Sarai Dangari Kala,187,996
209536,Sarai Dangari Khurd,187,996
208771,Sarai Kalidas,187,995
208808,Sarai Kazi,187,995
209753,Sarai Mohana (Ct),187,996
208727,Sarai Mugal,187,995
208724,Sarai Takki,187,995
208789,Saraieya,187,995
209353,Saraimohan,187,6093
942196,Saraitabad,187,996
209402,Saraiya,187,6093
209653,Saraiya,187,996
208914,Saraiya (Birapatti),187,995
209593,Saraiya I,187,996
209596,Saraiya Ii,187,996
942197,Saraiyaa,187,996
209105,Sarang Pur,187,6093
209309,Sarauni,187,6093
208632,Saray,187,995
209014,Saray,187,996
208620,Saray Shekhlad,187,995
942198,Sarayhed,187,996
942199,Saraynandan,187,996
942200,Saraysurjan,187,996
208803,Sarayswami,187,995
208666,Sarhad,187,995
209448,Sarhari,187,996
942201,Sarsouri,187,996
209571,Sarswan,187,996
208463,Sarvipur,187,995
209147,Satahara,187,6093
209690,Sathawan,187,996
209093,Sato,187,6093
209074,Sattanpur,187,6093
208804,Sehmalpur,187,995
209719,Sehwar,187,996
209303,Serwanpur,187,6093
942202,Shaharkhas,187,996
208844,Shahbuddinpur,187,995
208966,Shahdeeh,187,996
208718,Shahpur,187,995
209659,Shahpur,187,996
208545,Shaipur,187,995
209422,Shaktiyarpur,187,6093
209060,Shambhu Pur,187,6093
209708,Shankarpur,187,996
208539,Sharawa,187,995
208542,Sharipur,187,995
208621,Shehmalpur,187,995
208568,Shekhanipur,187,995
209637,Sheodabha Gangwarar,187,996
209647,Sheodas Uparwar,187,996
209640,Sheonathpur,187,996
209229,Sheorampur,187,6093
208544,Sheyarah,187,995
209310,Shihorwa,187,6093
208489,Shishwa,187,995
209675,Shivbon,187,996
208964,Shivdas Pur,187,996
903870,Shivdasha,187,996
209157,Shivdaspoor,187,6093
209758,Shivdaspur (Ct),187,996
208619,Shivpur,187,995
942203,Shivpur,187,996
942204,Shivpurva,187,996
209028,Shivrampur,187,996
208508,Shonhi,187,995
209079,Shpehata,187,6093
942207,Sidhipur,187,996
208550,Sihipur,187,995
208851,Sikandarpur,187,995
942205,Sikaroul,187,996
209173,Sikhari,187,6093
208616,Sindhora,187,995
209383,Singhai,187,6093
208827,Singhapur,187,995
209681,Singhpur,187,996
208945,Singhpur,187,996
945771,Singhvar,187,996
209412,Sinhorwa,187,6093
209744,Sir Gobardhan (Ct),187,996
209125,Sirhira,187,6093
209304,Sirsa,187,996
208525,Siswa,187,995
903861,Sobarana,187,995
208860,Sonakdih,187,996
942206,Sonarpura,187,996
209057,Sonbarsa,187,6093
209621,Sonbarsa,187,996
208514,Sonpurwa,187,995
208467,Sovarana,187,995
209564,Soyepur,187,996
208927,Srikanthpur,187,996
209636,Srithi,187,996
208871,Suari,187,996
209010,Sugulpur,187,996
209335,Suichak,187,6093
209165,Suilara,187,6093
208686,Sujanipur,187,995
209027,Sulemapur,187,996
208888,Sultanipur,187,996
209545,Sultanpur,187,996
209686,Sultanpur,187,996
209218,Sumerapur,187,6093
208577,Surahee,187,995
208812,Surawan,187,995
209471,Surhi,187,996
209743,Susuwahi (Ct),187,996
208783,Sutwalpur,187,996
209754,Suzabad (Ct),187,996
942208,Tajpur,187,996
942209,Takasal,187,996
942210,Takatakpur,187,996
208938,Tala,187,996
209113,Taluva,187,6093
209182,Tamachabad,187,6093
209042,Tara Pur,187,6093
208879,Taraon,187,996
208679,Tarapur,187,995
209535,Tarapur,187,996
209555,Tarapur,187,996
209606,Taraya,187,996
208456,Tari,187,995
208981,Tari,187,996
208453,Taridih,187,995
209396,Tariya,187,6093
209446,Tariya,187,996
209581,Tarna,187,996
208438,Tarsara,187,995
209274,Tarsawn,187,6093
209236,Tatahwapur,187,6093
209154,Tatehara,187,6093
209714,Tatepur,187,996
208985,Tekari,187,996
209092,Tekariya,187,6093
209554,Tekipur,187,996
208907,Tekuri,187,996
208546,Telari,187,995
209091,Telari,187,6093
208609,Telari Urf Narayanpur,187,995
209099,Tendui,187,6093
209548,Tengara,187,996
208465,Tetua,187,995
209017,Tewar,187,996
208578,Thana,187,995
208576,Thari,187,995
208446,Thatra,187,995
209179,Thatra,187,6093
209537,Tikari,187,996
208739,Tikari Kala,187,995
208740,Tikari Khurd,187,995
209704,Tilamapur,187,996
209409,Tilanga,187,6093
208530,Tilawar,187,995
208962,Tilmapur,187,996
209389,Tinkerawa,187,6093
208948,Tisaura,187,996
209116,Tiwari Pur,187,6093
208703,Tiwaripur,187,995
209197,Todarpur,187,6093
209358,Todarpur,187,6093
209670,Tofapur,187,996
209429,Tohaphapur,187,6093
209201,Tribhuvanpur,187,6093
209328,Tulachak,187,6093
209103,Tulapur,187,6093
942211,Tulasipur,187,996
208850,Tulsi Patti,187,995
209476,Uchgoan,187,6093
209483,Udairajpur,187,6093
209552,Udaypur,187,996
208905,Udho Rampur,187,996
208585,Udhopur,187,995
208593,Udpur,187,995
208926,Ugapur,187,996
209635,Ukthi,187,996
209747,Umarha (Ct),187,996
208782,Undi,187,995
209420,Upadhyaypur,187,6093
209129,Uparwar,187,6093
942212,Vazidpur,187,996
209385,Veersinghpur,187,6093
209177,Vihana,187,6093
208708,Vijai Patti,187,995
209608,Vikapur,187,996
208588,Vikrampur,187,995
209005,Vinathipur,187,996
942213,Vinayka,187,996
208720,Virdawalpur,187,995
208528,Virshapur,187,995
209600,Vyaspur,187,996
208715,War,187,995
208835,Wazidpur,187,995
209488,Zafarabad,187,6093
209068,nevada,187,6093
215277,Abhayapura Rampur Kham,633,1010
215592,Abhaypura,633,1011
215279,Abhaypura Rampur Pukhta,633,1010
215673,Abhupura,633,1011
215330,Adupur,633,1010
215497,Afjalpur,633,1010
215368,Agoli Kiramai,633,1010
215714,Ahmad Devnagar,633,1012
215452,Ahrauli,633,1010
215358,Aiman Pur,633,1010
215773,Ajijpur,633,1012
215969,Ajit Nagar,633,1012
215287,Akbar Pur Muria,633,1010
215744,Akbarnagar Palia,633,1012
215908,Akhtau Mangadpur,633,1012
215751,Alah Pur,633,1012
215945,Alahadadpur,633,1012
215888,Alahdadpur,633,1012
215644,Alahdinpur,633,1011
215897,Alampur,633,1012
215806,Alipur Bhakhri,633,1012
215761,Alipur Dadar,633,1012
215832,Alipur Kakrala,633,1012
215511,Allipur,633,1010
215581,Allipur,633,1011
215282,Allipur Barwara Kham,633,1010
215283,Allipurbarwara Pukhta,633,1010
215576,Amanpur,633,1011
215500,Amarpur,633,1010
215670,Amirsa,633,1011
215387,Anandipur,633,1010
215572,Anandpur,633,1011
215954,Anangpur,633,1012
215611,Arjunpur Nauabad,633,1011
215602,Arjunpur Qadim,633,1011
215800,Asadgarh,633,1012
215838,Ashokpur,633,1012
215302,Asrotia,633,1010
215481,Athaiya,633,1010
215868,Aurangabad,633,1012
215299,Babarotia,633,1010
215584,Bachhmai,633,1011
215842,Bachhuia,633,1012
215661,Badagaon,633,1011
215366,Badanpur,633,1010
215690,Badanpur,633,1011
215586,Baddupur,633,1011
215656,Badhari Kalan,633,1011
215534,Badharikhurd,633,1011
215850,Badola,633,1012
215778,Bagbas,633,1012
215320,Baghela Kham,633,1010
215319,Baghelapukhta,633,1010
215399,Bahadur Nagar,633,1010
215762,Bahadurnagar,633,1012
215478,Bahadurpur,633,1010
215696,Baharpur,633,1011
215843,Bahora,633,1012
215281,Bahoranpur Dhelasarai,633,1010
215983,Bahoranpura,633,1012
215753,Bahota,633,1012
215739,Bahrojpur,633,1012
215957,Bakawali,633,1012
215502,Bakner,633,1010
215828,Bakrai Bhains Rasi,633,1012
215952,Balharpur,633,1012
215965,Balharpur Taluka Samothi,633,1012
215884,Balloopur,633,1012
215706,Bamanpura,633,1012
215757,Banail,633,1012
215770,Bangas Nagar,633,1012
215911,Bansi,633,1012
215561,Banupur Bakkalan,633,1011
215298,Banupur Kham,633,1010
215669,Banupur Majra Farauli,633,1011
215297,Banupur Pukhta,633,1010
215866,Barae Pur,633,1012
215293,Baraoda,633,1010
215346,Barauli Urf Baragaon,633,1010
215503,Barela,633,1010
215747,Barethi,633,1012
215508,Barhari Vais,633,1010
215526,Barikhera,633,1011
215435,Barkhurdar Pur,633,1010
215733,Barona,633,1012
215598,Barsoda,633,1011
215893,Basai,633,1012
215308,Basant Nagar,633,1010
215537,Basawan Pur,633,1011
215686,Bastarmau,633,1011
215394,Basupura,633,1010
215579,Bayali,633,1011
215625,Baznagar Safed,633,1011
215627,Baznagar Zangali,633,1011
215624,Baznagar Zard,633,1011
215626,Baznagargulabi,633,1011
215583,Beenpur Khurd,633,1011
215535,Behata,633,1011
215491,Berampur,633,1010
215492,Beri,633,1010
215547,Bhadairi,633,1011
215585,Bhagupura,633,1011
215510,Bhaisora Buzurg,633,1010
215509,Bhaisora Khurd,633,1010
215417,Bhamon,633,1010
215657,Bhanupur Kayasthan,633,1011
215412,Bharat Pur,633,1010
215533,Bharat Pur,633,1011
940269,Bhargain Mashraq,633,1012
215484,Bharhpura,633,1010
215294,Bharpura,633,1010
215423,Bharsoli Jangle,633,1010
215483,Bharsoli Mustafabad,633,1010
215276,Bhasawali,633,1010
215968,Bhau Pura,633,1012
215331,Bhaupur,633,1010
215710,Bheekampur,633,1012
215367,Bhidauni,633,1010
215974,Bhikpur,633,1012
215646,Bhiloli,633,1011
215301,Bhilor,633,1010
215448,Bhitauna,633,1010
215950,Bhogpur,633,1012
215590,Bhraguwasini,633,1011
215939,Bhujpura,633,1012
215570,Bhujpura,633,1011
215928,Bichola,633,1012
215858,Bijaura Swarg Dwari,633,1012
215580,Bikora,633,1011
215620,Bikron,633,1011
940270,Bilas Bans,633,1012
215927,Bilauti,633,1012
215433,Bilram,633,1010
215921,Binamau,633,1012
215548,Binpur Kalan,633,1011
215361,Biraunchi,633,1010
215469,Birhara,633,1010
215473,Birsua,633,1010
215723,Bistoli Brahmpur,633,1012
215671,Bodha Nagaria,633,1011
215651,Bonder,633,1011
215410,Brahmpuri (Hathledi),633,1010
215874,Budhupur Gariya,633,1012
215638,Chak Naharia,633,1011
215883,Chak Pahara,633,1012
215845,Chakarpur,633,1012
215635,Chakbodi,633,1011
215347,Chakeri,633,1010
215392,Chakgang Semar,633,1010
215327,Chakoopur,633,1010
215876,Chaktarai,633,1012
215289,Chandan Pur Ghatiyari,633,1010
215338,Chandaus,633,1010
215663,Chandi,633,1011
215647,Chandpur,633,1011
215944,Chandpur Menmarha,633,1012
215834,Chandpura,633,1012
215324,Chandpura Gaupura,633,1010
215617,Chandwa Kham,633,1011
215622,Chandwa Pukhta,633,1011
215864,Chauki Atan Pur,633,1012
215558,Chaupara,633,1011
215754,Chauriyai,633,1012
215463,Chhawani,633,1010
215415,Chhichhaura,633,1010
215688,Chhitoni,633,1011
215760,Chiraula,633,1012
215736,Chirauli Khati,633,1012
215788,Chiroli Bhat,633,1012
215476,Dadanpur Mafi,633,1010
215577,Dadwara,633,1011
215941,Daheli Bujurg,633,1012
215986,Dahelikhurd,633,1012
215943,Damari,633,1012
215772,Damoopur,633,1012
215518,Darua Pur,633,1011
215322,Datalana Kham,633,1010
215323,Datlana Pukhta,633,1010
215344,Daukeli,633,1010
215642,Deeppur,633,1011
215763,Deevannagar,633,1012
215722,Devkali,633,1012
215571,Devpur,633,1011
215554,Dewari,633,1011
215388,Dewari Prahladpur,633,1010
215814,Dhakrai,633,1012
215949,Dhansingh Pur,633,1012
215709,Dhansinghpur,633,1012
215440,Dhantoriya,633,1010
215910,Dharikpur,633,1012
215292,Dharm Pur,633,1010
215740,Dharmpur,633,1012
215748,Dhava,633,1012
215424,Dholna,633,1010
215538,Dhorika,633,1011
215963,Dhundhara,633,1012
215914,Dhuviyae,633,1012
215978,Dilauri,633,1012
215501,Dilawali,633,1010
215871,Diouraiya,633,1012
215377,Dorai,633,1010
215587,Dorra,633,1011
215756,Dulai,633,1012
215654,Egvan,633,1011
215426,Esepur,633,1010
215676,Etwarpur,633,1011
215668,Farauli,633,1011
215386,Farid Nagar,633,1010
215437,Farid Pur,633,1010
215332,Fatehpur Kalan,633,1010
215456,Fatehpur Mafi,633,1010
215536,Fatehpur Taluka Behata,633,1011
215685,Fatehpur Taluka Mohanpur,633,1011
215931,Fatehpura,633,1012
215335,Fazilpur,633,1010
215648,Firozpur Noorulla Khan,633,1011
215530,Firozpur Sani,633,1011
215468,Firozpur Sihola Aliyar Khan,633,1010
215467,Firozpur Sihola Baksulla Khan,633,1010
215470,Firozpur Sihola Farjand Ali Kh,633,1010
215691,Gadhaka,633,1011
215724,Gajaura,633,1012
215752,Ganeshpur,633,1012
215653,Ganeshpur,633,1011
215721,Ganeshpur Bhatan,633,1012
215405,Gangagarh,633,1010
215862,Gangpur,633,1012
215975,Gangsara,633,1012
215746,Ganjdundwara Bahar To,633,1012
215816,Garhiya,633,1012
215641,Garhiya Himoli,633,1011
215873,Gari Kharei,633,1012
215701,Gari Rampur Taraf Chandrabhan,633,1012
215702,Gari Rampur Taraf Dungar,633,1012
215867,Garia Dhaukal,633,1012
215729,Gathaura,633,1012
215532,Gendupura Goberdhan,633,1011
215531,Gendupura Padam Singh,633,1011
215735,Ghabra,633,1012
215286,Ghatesar,633,1010
215359,Ghatiya,633,1010
215352,Ghinauna,633,1010
215284,Ghuran Pur Kham,633,1010
215291,Ghuran Pur Pukhta,633,1010
215903,Gilauli,633,1012
215829,Goda,633,1012
215898,Gopalpur,633,1012
215373,Gorha,633,1010
215384,Gorwa Patti,633,1010
215343,Goshpur Bhupal Garhi,633,1010
215360,Goyati,633,1010
215413,Gudgudi,633,1010
215813,Gudiae,633,1012
215288,Gulabgarhi,633,1010
215652,Gunar,633,1011
215374,Gurhena,633,1010
215960,Hamirpur,633,1012
215457,Hanauta,633,1010
215607,Hanspur,633,1011
215615,Hanspura,633,1011
215422,Hariya Ther,633,1010
215409,Harnath Pur,633,1010
215351,Harnather,633,1010
215364,Harnathpur Urf Nagalamoti,633,1010
215608,Harraj Pur,633,1011
215350,Harsaina,633,1010
215464,Harsingh Siroli,633,1010
215559,Harthara,633,1011
215815,Hathaura Khera,633,1012
215819,Hathauravan,633,1012
215785,Hattu Hafizganj,633,1012
215787,Hattu Katari,633,1012
215385,Himaunpur,633,1010
215436,Himmat Pur Sai,633,1010
215793,Himmatnagar Bahera Purab,633,1012
215792,Himmatnagar Bajhera Pashchim,633,1012
215962,Hirapur Aha Nagar,633,1012
215923,Hirapur Saista,633,1012
215382,Hodalpur,633,1010
215414,Ikhauna,633,1010
215316,Iklahara Kham,633,1010
215317,Iklahra Pukhta,633,1010
215520,Iltafat Pur,633,1011
215782,Imamuddinnagar,633,1012
215419,Inayati,633,1010
215784,Indajashanpur,633,1012
215278,Ismail Pur,633,1010
215877,Ismail Pur,633,1012
215421,Itauwa,633,1010
215737,Jadhai,633,1012
215383,Jagawatpur,633,1010
215427,Jahangirpur,633,1010
215675,Jahangirpur,633,1011
